question_id,source_dataset_row,medicine,difficulty,question,expected_answer,status,evidence_id,evidence_type,relevance_grade,evidence_text,gold_rank,gold_chunk_id,gold_leaflet_id,gold_section_id,gold_section_type,gold_chunk_index,match_confidence,match_reason,chunk_text,notes
q003,faceis_revisadas.csv:3,AMOXIL,facil,"Na apresentação cápsulas, qual é a dose padrão de Amoxil para adultos e crianças acima de 40 kg?","Na apresentação cápsulas, para adultos e crianças acima de 40 kg, a dose padrão é 500 mg, equivalente a uma cápsula, três vezes ao dia, de 8 em 8 horas, nas infecções mais graves.",matched,q003_ev03,supporting,2,"...Amoxil[®] no esquema de 1 g duas vezes ao dia (de 12 em 12 horas), em associação com um medicamento conhecido como inibidor da bomba de prótons (exemplo: omeprazol, lanzoprazol) e outro agente antimicrobiano (por exemplo claritromicina, metronidazol), por 7 dias. ## **Pacientes com insuficiência renal (dos rins)** Na insuficiência renal, a eliminação do antibiótico é mais lenta. Conforme o grau dessa condição, seu médico pode indicar a redução da dose diária total de acordo com o esquema descrito a seguir. Adultos...",3,chunk_05bc48672ff1,leaf_0ee4a572a9d5,sec_70be16f94d2d,dosage,1,high,seção esperada; apresentação/formulação mencionada; sobreposição semântica/lexical com pergunta e resposta esperada,"g ao dia em doses divididas): recomenda-se uma dose de 3 g (seis cápsulas) duas vezes ao dia (de 12 em 12 horas) em casos que requerem tratamento de infecção respiratória purulenta (com a presença de pus) grave ou recorrente. ## **- Tratamento de curta duração (gonorreia): dose única de 3 g.** **Erradicação de** _**Helicobacter pylori:**_ para combater o _Helicobacter_ (bactéria que ataca o estômago e o duodeno), recomenda-se o uso de Amoxil[®] no esquema de 1 g duas vezes ao dia (de 12 em 12 horas), em associação com um medicamento conhecido como inibidor da bomba de prótons (exemplo: omeprazol, lanzoprazol) e outro agente antimicrobiano (por exemplo claritromicina, metronidazol), por 7 dias. ## **Pacientes com insuficiência renal (dos rins)** Na insuficiência renal, a eliminação do antibiótico é mais lenta. Conforme o grau dessa condição, seu médico pode indicar a redução da dose diária total de acordo com o esquema descrito a seguir. Adultos e crianças acima de 40 kg - insuficiência leve: nenhuma alteração de dose; - insuficiência moderada: máximo de 500 mg (uma cápsula) duas vezes ao dia (de 12 em 12 horas); - insuficiência grave: máximo de 500 mg (uma cápsula) ao dia. 3 **==> picture [87 x 28] intentionally omitted <==** ## Modelo de Texto de Bula – Pacientes Amoxil[®] Cápsulas ## **Pacientes que recebem diálise peritoneal**",
q003,faceis_revisadas.csv:3,AMOXIL,facil,"Na apresentação cápsulas, qual é a dose padrão de Amoxil para adultos e crianças acima de 40 kg?","Na apresentação cápsulas, para adultos e crianças acima de 40 kg, a dose padrão é 500 mg, equivalente a uma cápsula, três vezes ao dia, de 8 em 8 horas, nas infecções mais graves.",matched,q003_ev04,supporting,2,"...to de Bula – Pacientes Amoxil[®] Cápsulas ## **Pacientes que recebem diálise peritoneal** Usa-se a mesma posologia indicada para pacientes com insuficiência renal grave. A diálise peritoneal (processo de limpeza das substâncias tóxicas do organismo através do peritônio, membrana que envolve o abdômen) não remove a amoxicilina do corpo. ## **Pacientes que recebem hemodiálise** Usa-se a mesma posologia indicada para pacientes com insuficiência renal grave. A amoxicilina é removida do sangue por hemodiálise (processo...",4,chunk_920654c7064a,leaf_0ee4a572a9d5,sec_70be16f94d2d,dosage,2,high,seção esperada; apresentação/formulação mencionada; sobreposição semântica/lexical com pergunta e resposta esperada,"imo de 500 mg (uma cápsula) duas vezes ao dia (de 12 em 12 horas); - insuficiência grave: máximo de 500 mg (uma cápsula) ao dia. 3 **==> picture [87 x 28] intentionally omitted <==** ## Modelo de Texto de Bula – Pacientes Amoxil[®] Cápsulas ## **Pacientes que recebem diálise peritoneal** Usa-se a mesma posologia indicada para pacientes com insuficiência renal grave. A diálise peritoneal (processo de limpeza das substâncias tóxicas do organismo através do peritônio, membrana que envolve o abdômen) não remove a amoxicilina do corpo. ## **Pacientes que recebem hemodiálise** Usa-se a mesma posologia indicada para pacientes com insuficiência renal grave. A amoxicilina é removida do sangue por hemodiálise (processo que substitui os rins na filtragem sanguínea). Portanto, uma dose adicional (500 mg para adultos e crianças acima de 40kg ou 15 mg/kg para crianças abaixo de 40 kg) pode ser administrada durante e no final de cada diálise. Seu médico poderá indicar tratamento por via parenteral (feito com aplicação de injeções intravenosas, intramusculares ou subcutâneas) nos casos em que a via oral for considerada inadequada (particularmente nos tratamentos urgentes de infecções graves). Conforme o grau de insuficiência renal, talvez seu médico ache necessário reduzir a dose diária total. **Siga a orientação de seu médico, respeitando sempre os horários, as doses e a duração do tratamento. Não interrompa o tratamento sem o conhecimento de seu médico. Este medicamento não deve ser partido ou mastigado.** ## **7.",
q004,faceis_revisadas.csv:4,AMOXIL,facil,Amoxil pode causar diarreia?,"Sim. Diarreia é uma reação comum, ocorrendo entre 1% e 10% dos pacientes que utilizam Amoxil.",matched,q004_ev01,essential,3,"QUAIS OS MALES QUE ESTE MEDICAMENTO PODE ME CAUSAR?** Avise seu médico o mais cedo possível se você não se sentir bem durante o tratamento com **Amoxil[®]** . Assim como todo medicamento, **Amoxil[®]** pode provocar reações adversas, porém isso não ocorre com todas as pessoas. Os efeitos colaterais deste medicamento geralmente são leves. ## **Reações comuns (ocorrem entre 1% e 10% dos pacientes que utilizam este medicamento):** - Diarreia (várias evacuações amolecidas por dia) e enjoo; quando isso acontece, os sint...",1,chunk_2273c1b76ec0,leaf_0ee4a572a9d5,sec_b161227b9c29,adverse_reaction,0,high,seção esperada; sobreposição semântica/lexical com pergunta e resposta esperada,"QUAIS OS MALES QUE ESTE MEDICAMENTO PODE ME CAUSAR?** Avise seu médico o mais cedo possível se você não se sentir bem durante o tratamento com **Amoxil[®]** . Assim como todo medicamento, **Amoxil[®]** pode provocar reações adversas, porém isso não ocorre com todas as pessoas. Os efeitos colaterais deste medicamento geralmente são leves. ## **Reações comuns (ocorrem entre 1% e 10% dos pacientes que utilizam este medicamento):** - Diarreia (várias evacuações amolecidas por dia) e enjoo; quando isso acontece, os sintomas normalmente são leves e com frequência podem ser evitados tomando-se o medicamento no início das refeições. Se continuarem ou se tornarem graves, consulte o médico. - Erupções da pele. ## **Reações incomuns (ocorrem entre 0,1% e 1% dos pacientes que utilizam este medicamento):** - Vômito, urticária e coceira. ## **Reações muito raras (ocorrem em menos de 0,01% dos pacientes que utilizam este medicamento):** - Diminuição de glóbulos brancos (leucopenia reversível), que pode resultar em infecções frequentes, como febre, calafrios, inflamação da garganta ou úlceras na boca; - Baixa contagem de plaquetas (trombocitopenia reversível), que pode resultar em sangramento ou hematomas (manchas roxas) que surgem com mais facilidade que o normal; - Destruição de glóbulos vermelhos e consequentemente anemia (anemia hemolítica), que pode resultar em cansaço, dores de cabeça e falta de ar causada pela prática de exercícios físicos, vertigem, palidez e amarelamento da pele e/ou dos olhos;",
q004,faceis_revisadas.csv:4,AMOXIL,facil,Amoxil pode causar diarreia?,"Sim. Diarreia é uma reação comum, ocorrendo entre 1% e 10% dos pacientes que utilizam Amoxil.",matched,q004_ev02,essential,3,"QUAIS OS MALES QUE ESTE MEDICAMENTO PODE ME CAUSAR?** Avise seu médico o mais cedo possível se você não se sentir bem durante o tratamento com **Amoxil[®]** . Assim como todo medicamento, **Amoxil[®]** pode provocar reações adversas, porém isso não ocorre com todas as pessoas. Os efeitos colaterais deste medicamento geralmente são leves. ## **Reações comuns (ocorrem entre 1% e 10% dos pacientes que utilizam este medicamento):** - Diarreia (várias evacuações amolecidas por dia) e enjoo; quando isso acontece, os sint...",2,chunk_cf81874efa63,leaf_d76f76b8b2f4,sec_16fd6dd8639e,adverse_reaction,0,high,seção esperada; sobreposição semântica/lexical com pergunta e resposta esperada,"QUAIS OS MALES QUE ESTE MEDICAMENTO PODE ME CAUSAR?** Avise seu médico o mais cedo possível se você não se sentir bem durante o tratamento com **Amoxil[®]** . Assim como todo medicamento, **Amoxil[®]** pode provocar reações adversas, porém isso não ocorre com todas as pessoas. Os efeitos colaterais deste medicamento geralmente são leves. ## **Reações comuns (ocorrem entre 1% e 10% dos pacientes que utilizam este medicamento):** - Diarreia (várias evacuações amolecidas por dia) e enjoo; quando isso acontece, os sintomas normalmente são leves e com frequência podem ser evitados tomando-se o medicamento no início das refeições. Se continuarem ou se tornarem graves, consulte o médico; - Erupções da pele. ## **Reações incomuns (ocorrem entre 0,1% e 1% dos pacientes que utilizam este medicamento):** - Vômito, urticária e coceira. ## **Reações muito raras (ocorrem em menos de 0,01% dos pacientes que utilizam este medicamento):** - Diminuição de glóbulos brancos (leucopenia reversível), que pode resultar em infecções frequentes, como febre, calafrios, inflamação da garganta ou úlceras na boca; - Baixa contagem de plaquetas (trombocitopenia reversível), que pode resultar em sangramento ou hematomas (manchas roxas que surgem com mais facilidade que o normal); - Destruição de glóbulos vermelhos e consequentemente anemia (anemia hemolítica), que pode resultar em cansaço, dores de cabeça e falta de ar causada pela prática de exercícios físicos, vertigem, palidez e amarelamento da pele e/ou dos olhos;",
q004,faceis_revisadas.csv:4,AMOXIL,facil,Amoxil pode causar diarreia?,"Sim. Diarreia é uma reação comum, ocorrendo entre 1% e 10% dos pacientes que utilizam Amoxil.",matched,q004_ev03,supporting,2,"...po, falta de ar, respiração ofegante ou problemas para respirar; se esses sintomas ocorrerem, pare de usar **Amoxil[®]** e procure socorro médico o mais rápido possível; 4 **==> picture [87 x 28] intentionally omitted <==** ## Modelo de Texto de Bula – Pacientes Amoxil[®] Cápsulas - Dor no peito, que pode ser um sinal de uma reação alérgica potencialmente grave chamada síndrome de Kounis; - Vômitos repetitivos (1 a 4 horas após a administração de **Amoxil[®]** ), dores no estômago, sonolência anormal, diarreia e pr...",3,chunk_1ddf28119f88,leaf_0ee4a572a9d5,sec_b161227b9c29,adverse_reaction,1,high,seção esperada; sobreposição semântica/lexical com pergunta e resposta esperada,"roxas) que surgem com mais facilidade que o normal; - Destruição de glóbulos vermelhos e consequentemente anemia (anemia hemolítica), que pode resultar em cansaço, dores de cabeça e falta de ar causada pela prática de exercícios físicos, vertigem, palidez e amarelamento da pele e/ou dos olhos; - Sinais repentinos de alergia, como erupções da pele, prurido (coceira) ou urticária, inchaço da face, dos lábios, da língua ou de outras partes do corpo, falta de ar, respiração ofegante ou problemas para respirar; se esses sintomas ocorrerem, pare de usar **Amoxil[®]** e procure socorro médico o mais rápido possível; 4 **==> picture [87 x 28] intentionally omitted <==** ## Modelo de Texto de Bula – Pacientes Amoxil[®] Cápsulas - Dor no peito, que pode ser um sinal de uma reação alérgica potencialmente grave chamada síndrome de Kounis; - Vômitos repetitivos (1 a 4 horas após a administração de **Amoxil[®]** ), dores no estômago, sonolência anormal, diarreia e pressão baixa, que podem ser um sinal de uma reação alérgica grave denominada síndrome de enterocolite induzida por medicamentos; - Convulsões (ataques) podem ocorrer em pacientes com função renal prejudicada ou que estejam recebendo doses altas do medicamento; - Hipercinesia (presença de movimentos exacerbados e incontrolados), tontura;",
q004,faceis_revisadas.csv:4,AMOXIL,facil,Amoxil pode causar diarreia?,"Sim. Diarreia é uma reação comum, ocorrendo entre 1% e 10% dos pacientes que utilizam Amoxil.",matched,q004_ev04,supporting,2,"la Peyennière, 53100, Mayenne – França. 5 **==> picture [87 x 28] intentionally omitted <==** ## Modelo de Texto de Bula – Pacientes Amoxil[®] Cápsulas Importado e Registrado por: **GlaxoSmithKline Brasil Ltda.** Estrada dos Bandeirantes, 8464 - Rio de Janeiro - RJ CNPJ: 33.247.743/0001-10 ## **VENDA SOB PRESCRIÇÃO COM RETENÇÃO DA RECEITA** L1991_amoxil_cap_gel_dura_GDS35_IPI16 **==> picture [43 x 43] intentionally omitted <==** **==> picture [50 x 41] intentionally omitted <==** 6 ## **",4,chunk_dc0a772ae1a8,leaf_0ee4a572a9d5,sec_b161227b9c29,adverse_reaction,5,high,seção esperada; sobreposição semântica/lexical com pergunta e resposta esperada,"la Peyennière, 53100, Mayenne – França. 5 **==> picture [87 x 28] intentionally omitted <==** ## Modelo de Texto de Bula – Pacientes Amoxil[®] Cápsulas Importado e Registrado por: **GlaxoSmithKline Brasil Ltda.** Estrada dos Bandeirantes, 8464 - Rio de Janeiro - RJ CNPJ: 33.247.743/0001-10 ## **VENDA SOB PRESCRIÇÃO COM RETENÇÃO DA RECEITA** L1991_amoxil_cap_gel_dura_GDS35_IPI16 **==> picture [43 x 43] intentionally omitted <==** **==> picture [50 x 41] intentionally omitted <==** 6 ## **",
q005,faceis_revisadas.csv:5,AMOXIL,facil,Como devo guardar as cápsulas de Amoxil?,"As cápsulas de Amoxil devem ser conservadas na embalagem original, protegidas da umidade e em temperatura ambiente, entre 15 °C e 30 °C. Todo medicamento deve ser mantido fora do alcance das crianças.",matched,q005_ev01,essential,3,"...EDICAMENTO? Cuidados de armazenamento** 2 **==> picture [87 x 28] intentionally omitted <==** ## Modelo de Texto de Bula – Pacientes Amoxil[®] Cápsulas ## **Manter fora do alcance de crianças** Conservar as cápsulas na embalagem original, protegido da umidade e em temperatura ambiente (entre 15[o] C e 30[o] C). ## **Número de lote e datas de fabricação e validade: vide embalagem. Não use medicamento com o prazo de validade vencido. Guarde-o em sua embalagem original.** ## **Aspecto físico/características organolépt...",1,chunk_23a1a45ccf28,leaf_0ee4a572a9d5,sec_29b51bfae3c2,storage,0,high,seção esperada; apresentação/formulação mencionada; sobreposição semântica/lexical com pergunta e resposta esperada,"ONDE, COMO E POR QUANTO TEMPO POSSO GUARDAR ESTE MEDICAMENTO? Cuidados de armazenamento** 2 **==> picture [87 x 28] intentionally omitted <==** ## Modelo de Texto de Bula – Pacientes Amoxil[®] Cápsulas ## **Manter fora do alcance de crianças** Conservar as cápsulas na embalagem original, protegido da umidade e em temperatura ambiente (entre 15[o] C e 30[o] C). ## **Número de lote e datas de fabricação e validade: vide embalagem. Não use medicamento com o prazo de validade vencido. Guarde-o em sua embalagem original.** ## **Aspecto físico/características organolépticas** Cápsulas de 500 mg de duas cores (corpo amarelo opaco e tampa vermelho opaco) impressa com GS JVL e contendo um pó branco a quase branco. **Antes de usar, observe o aspecto do medicamento. Caso ele esteja no prazo de validade e você observe alguma mudança no aspecto, consulte o farmacêutico para saber se poderá utilizá-lo. Todo medicamento deve ser mantido fora do alcance das crianças.** ## **6.",
q005,faceis_revisadas.csv:5,AMOXIL,facil,Como devo guardar as cápsulas de Amoxil?,"As cápsulas de Amoxil devem ser conservadas na embalagem original, protegidas da umidade e em temperatura ambiente, entre 15 °C e 30 °C. Todo medicamento deve ser mantido fora do alcance das crianças.",matched,q005_ev02,essential,3,"...e em temperatura ambiente entre (15[o] C e 30[o] C). Após preparo da suspensão, conservar em geladeira (entre 2[o] C e 8[o] C), sendo o produto válido por 14 dias após a reconstituição. **Número de lote e datas de fabricação e validade: vide embalagem.** **Não use medicamento com o prazo de validade vencido. Guarde-o em sua embalagem original. Após preparo, manter o produto por 14 dias em geladeira (entre 2[o] C e 8[o] C).** ## **Aspecto físico/características organolépticas Aspecto físico:** O **Amoxil[®]** (amox...",2,chunk_6a5892989281,leaf_d76f76b8b2f4,sec_ba489291d620,storage,0,high,seção esperada; sobreposição semântica/lexical com pergunta e resposta esperada,"ONDE, COMO E POR QUANTO TEMPO POSSO GUARDAR ESTE MEDICAMENTO?** ## **Cuidados de armazenamento** ## **Manter fora do alcance de crianças** Conservar o produto em pó na embalagem original, protegido da umidade e em temperatura ambiente entre (15[o] C e 30[o] C). Após preparo da suspensão, conservar em geladeira (entre 2[o] C e 8[o] C), sendo o produto válido por 14 dias após a reconstituição. **Número de lote e datas de fabricação e validade: vide embalagem.** **Não use medicamento com o prazo de validade vencido. Guarde-o em sua embalagem original. Após preparo, manter o produto por 14 dias em geladeira (entre 2[o] C e 8[o] C).** ## **Aspecto físico/características organolépticas Aspecto físico:** O **Amoxil[®]** (amoxicilina) é um pó branco (para reconstituição) com grânulos amarelados, que após a reconstituição resultará em uma suspensão homogênea quase branca. ## **Características organolépticas:** Suspensão oral: sabor de tutti frutti e odor característico de frutas. **Antes de usar, observe o aspecto do medicamento. Caso ele esteja no prazo de validade e você observe alguma mudança no aspecto, consulte o farmacêutico para saber se poderá utilizá-lo. Todo medicamento deve ser mantido fora do alcance das crianças.** ## **6.",
q005,faceis_revisadas.csv:5,AMOXIL,facil,Como devo guardar as cápsulas de Amoxil?,"As cápsulas de Amoxil devem ser conservadas na embalagem original, protegidas da umidade e em temperatura ambiente, entre 15 °C e 30 °C. Todo medicamento deve ser mantido fora do alcance das crianças.",matched,q005_ev03,supporting,2,"IDENTIFICAÇÃO DO MEDICAMENTO** **Amoxil**[] amoxicilina ## **APRESENTAÇÕES** Cápsulas de 500 mg em embalagem com 15, 21 ou 30 unidades. ## **USO ORAL** ## **USO ADULTO E PEDIÁTRICO (ACIMA DE 40 KG)** ## **COMPOSIÇÃO** Cada cápsula contém: amoxicilina ................................................................................................................................................................ 500 mg (equivalentes a 575 mg de amoxicilina tri-hidratada) Excipiente[1] q.s.p. .............................",3,chunk_381105994f64,leaf_0ee4a572a9d5,sec_1d6c2dc3e760,identification,0,high,apresentação/formulação mencionada; sobreposição semântica/lexical com pergunta e resposta esperada,"IDENTIFICAÇÃO DO MEDICAMENTO** **Amoxil**[] amoxicilina ## **APRESENTAÇÕES** Cápsulas de 500 mg em embalagem com 15, 21 ou 30 unidades. ## **USO ORAL** ## **USO ADULTO E PEDIÁTRICO (ACIMA DE 40 KG)** ## **COMPOSIÇÃO** Cada cápsula contém: amoxicilina ................................................................................................................................................................ 500 mg (equivalentes a 575 mg de amoxicilina tri-hidratada) Excipiente[1] q.s.p. .................................................................................................................................................... 1 cápsula - 1Excipiente: estearato de magnésio. Composição da cápsula: gelatina, vermelho de eritrosina, azul de indigotina, dióxido de titânio, óxido de ferro amarelo. ## **II) INFORMAÇÕES AO PACIENTE** ## **1.",
q005,faceis_revisadas.csv:5,AMOXIL,facil,Como devo guardar as cápsulas de Amoxil?,"As cápsulas de Amoxil devem ser conservadas na embalagem original, protegidas da umidade e em temperatura ambiente, entre 15 °C e 30 °C. Todo medicamento deve ser mantido fora do alcance das crianças.",matched,q005_ev04,supporting,2,"...e 12 em 12 horas); - insuficiência grave: máximo de 500 mg (uma cápsula) ao dia. 3 **==> picture [87 x 28] intentionally omitted <==** ## Modelo de Texto de Bula – Pacientes Amoxil[®] Cápsulas ## **Pacientes que recebem diálise peritoneal** Usa-se a mesma posologia indicada para pacientes com insuficiência renal grave. A diálise peritoneal (processo de limpeza das substâncias tóxicas do organismo através do peritônio, membrana que envolve o abdômen) não remove a amoxicilina do corpo. ## **Pacientes que recebem hemo...",4,chunk_920654c7064a,leaf_0ee4a572a9d5,sec_70be16f94d2d,dosage,2,medium,apresentação/formulação mencionada; sobreposição semântica/lexical com pergunta e resposta esperada,"imo de 500 mg (uma cápsula) duas vezes ao dia (de 12 em 12 horas); - insuficiência grave: máximo de 500 mg (uma cápsula) ao dia. 3 **==> picture [87 x 28] intentionally omitted <==** ## Modelo de Texto de Bula – Pacientes Amoxil[®] Cápsulas ## **Pacientes que recebem diálise peritoneal** Usa-se a mesma posologia indicada para pacientes com insuficiência renal grave. A diálise peritoneal (processo de limpeza das substâncias tóxicas do organismo através do peritônio, membrana que envolve o abdômen) não remove a amoxicilina do corpo. ## **Pacientes que recebem hemodiálise** Usa-se a mesma posologia indicada para pacientes com insuficiência renal grave. A amoxicilina é removida do sangue por hemodiálise (processo que substitui os rins na filtragem sanguínea). Portanto, uma dose adicional (500 mg para adultos e crianças acima de 40kg ou 15 mg/kg para crianças abaixo de 40 kg) pode ser administrada durante e no final de cada diálise. Seu médico poderá indicar tratamento por via parenteral (feito com aplicação de injeções intravenosas, intramusculares ou subcutâneas) nos casos em que a via oral for considerada inadequada (particularmente nos tratamentos urgentes de infecções graves). Conforme o grau de insuficiência renal, talvez seu médico ache necessário reduzir a dose diária total. **Siga a orientação de seu médico, respeitando sempre os horários, as doses e a duração do tratamento. Não interrompa o tratamento sem o conhecimento de seu médico. Este medicamento não deve ser partido ou mastigado.** ## **7.",
q006,faceis_revisadas.csv:6,RIVOTRIL,facil,Para que serve o Rivotril?,"Rivotril é indicado para tratar crises epilépticas e espasmos infantis, também chamados síndrome de West. Em adultos, também é indicado para transtornos de ansiedade, transtornos do humor, síndromes psicóticas, síndrome das pernas inquietas, vertigem e distúrbios do equilíbrio e síndrome da boca ardente.",matched,q006_ev01,essential,3,PARA QUE ESTE MEDICAMENTO É INDICADO? Adulto e pediátrico Distúrbio epiléptico** **Rivotril[® ]** é indicado para tratar crises epilépticas e espasmos infantis (síndrome de West). ## **Adulto** **Rivotril[® ]** também é indicado para: ## **Transtornos de ansiedade** - Como ansiolítico em geral. - Distúrbio do pânico com ou sem medo de espaços abertos. - Fobia social (medo de situações como falar em público). ## **Transtornos do humor** - Transtorno afetivo bipolar (fases de depressão e mania): tratamento da mania....,1,chunk_3fede5899876,leaf_3cb34533cd62,sec_c1ebfc9276fe,indication,0,high,seção esperada; sobreposição semântica/lexical com pergunta e resposta esperada,"PARA QUE ESTE MEDICAMENTO É INDICADO? Adulto e pediátrico Distúrbio epiléptico** **Rivotril[® ]** é indicado para tratar crises epilépticas e espasmos infantis (síndrome de West). ## **Adulto** **Rivotril[® ]** também é indicado para: ## **Transtornos de ansiedade** - Como ansiolítico em geral. - Distúrbio do pânico com ou sem medo de espaços abertos. - Fobia social (medo de situações como falar em público). ## **Transtornos do humor** - Transtorno afetivo bipolar (fases de depressão e mania): tratamento da mania. - Depressão maior: associado à antidepressivos na depressão ansiosa e início do tratamento. ## **Síndromes psicóticas**  Acatisia (inquietação extrema, geralmente provocada por medicamentos psiquiátricos). **Síndrome das pernas inquietas (desconforto ou dor nas pernas que leva à necessidade de movimentá-las, prejudicando o sono).** **Vertigem e distúrbios do equilíbrio:** náuseas, vômitos, desmaios, quedas, zumbidos e distúrbios auditivos. **Síndrome da boca ardente (sensação de queimação na parte interna da boca, sem alterações físicas).** **2.",
